序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分(類別),車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS座標X,GPS座標Y,事故類別
10524,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,12,2,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,,,,,C03,,,1,,2,,,43,,1,21,,C03,120.718644,24.148886,3
10525,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,12,4,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,17,,1,21,,C03,120.662566,24.146595,3
10526,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,12,5,臺中市,大甲區,0,1,0,8,1,5,60,4,1,1,5,4,5,7,1,1,10,4,4,1,11,6,3,10,1,1,B03,7,5,1,8,2,8,,6,6,1,22,1,B03,120.614844,24.351052,2
10527,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,12,9,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,C03,,,1,,9,,,42,,1,5,,C03,120.657373,24.145561,3
10528,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,12,10,臺中市,烏日區,0,0,0,8,,,60,,,,,,,,,,,,,,,6,,,,,A41,,,1,,2,,,6,,1,21,,A41,120.59226,24.113512,3
10529,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,12,15,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,,1,22,,B03,120.616349,24.174491,3
10530,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,12,15,臺中市,霧峰區,0,0,0,8,,,30,,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,17,,1,22,,B03,120.666679,24.070091,3
10531,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,12,17,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,18,,,,,B03,,,1,,1,,,18,,1,22,,B03,120.636403,24.158321,3
10532,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,12,21,臺中市,烏日區,0,0,0,8,,,70,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,21,,B03,120.595174,24.112485,3
10533,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,12,22,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,,,,,B03,,,1,,1,,,6,6,1,5,,B03,120.680973,24.162492,3
10534,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,12,24,臺中市,沙鹿區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,,1,2,,B03,120.558452,24.207498,3
10535,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,12,29,臺中市,大肚區,0,2,0,8,1,5,50,14,9,1,5,4,3,7,4,4,5,4,5,2,12,19,2,8,1,1,C03,7,1,1,10,2,14,,19,19,1,19,8,C03,120.544674,24.152757,2
10536,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,12,33,臺中市,石岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,5,,B03,,,3
10537,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,12,36,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.653714,24.16442,3
10538,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,12,43,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,,1,22,,B12,120.671811,24.119156,3
10539,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,12,49,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,17,,1,22,,C03,120.656411,24.251548,3
10540,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,12,53,臺中市,西屯區,0,1,0,8,1,5,50,15,9,1,5,4,5,7,4,4,1,4,5,2,13,23,3,10,1,1,B12,7,9,1,8,2,1,,23,23,1,21,8,B12,120.65728,24.196815,2
10541,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,12,56,臺中市,北區,0,0,0,8,,,40,,,,,,,,,,,,,,,43,,,,,B12,,,8,,10,,,43,,1,22,,B12,120.668196,24.169768,3
10542,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,13,7,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,C03,,,1,,1,,,23,,1,22,,C03,120.644681,24.184426,3
10543,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,13,8,臺中市,北區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,1,1,5,4,5,2,17,23,2,7,2,1,F01,7,9,8,20,2,16,,23,23,1,22,8,F01,120.686516,24.145377,2
10544,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,13,17,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.587227,24.175688,3
10545,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,13,18,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,42,2,9,3,4,C03,7,5,1,10,2,13,,42,42,1,5,8,C03,120.692558,24.138849,2
10546,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,13,18,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,12,,1,22,,B03,120.627398,24.183287,3
10547,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,13,23,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,5,5,2,15,25,3,10,1,4,B03,7,9,1,8,2,1,,25,25,1,22,8,B03,120.647758,24.152335,2
10548,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,13,27,臺中市,太平區,0,2,0,8,1,5,40,14,9,1,5,4,5,7,4,4,5,5,5,1,26,42,2,9,1,1,C03,7,9,1,10,2,11,,42,42,1,21,8,C03,120.752078,24.121571,2
10549,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,13,32,臺中市,烏日區,0,0,0,8,,,30,,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,17,,1,21,,B03,120.613308,24.117896,3
10550,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,13,41,臺中市,南屯區,0,1,0,7,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B02,7,6,1,8,2,2,,6,6,1,5,8,B02,120.647748,24.15268,2
10551,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,13,52,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,C03,7,5,1,10,2,13,,6,6,1,21,8,C03,120.684202,24.12492,2
10552,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,13,52,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,4,3,5,2,16,44,3,10,1,1,B03,7,11,1,8,2,8,,44,44,1,22,8,B03,120.645144,24.177268,2
10553,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,13,53,臺中市,烏日區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,C03,,,1,,2,,,23,,1,21,,C03,120.632044,24.105583,3
10554,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,13,58,臺中市,東勢區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,,1,21,,B03,120.829044,24.259118,3
10555,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,2,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,42,,,,,B03,,,1,,1,,,42,,1,22,,B03,120.63569,24.160998,3
10556,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,4,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,8,2,,,16,16,1,12,,B03,120.638387,24.141962,3
10557,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,6,臺中市,豐原區,0,1,0,8,1,5,50,14,12,1,5,4,5,7,4,4,3,4,4,1,17,9,3,10,1,1,B12,7,6,1,8,2,2,,9,9,1,22,8,B12,120.721657,24.236398,2
10558,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,10,臺中市,大甲區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,13,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,22,8,C03,120.659705,24.383771,2
10559,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,12,臺中市,北屯區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,13,16,2,8,1,1,C03,7,9,1,10,2,11,12,16,16,1,22,8,C03,120.704563,24.170266,2
10560,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,12,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,,1,22,,B12,120.695599,24.239373,3
10561,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,20,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,10,,,,,B03,,,1,,2,,,10,,1,12,,B03,120.688039,24.257845,3
10562,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,25,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,16,,1,22,,B03,,,3
10563,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,26,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,18,,,,,B03,,,1,,11,,,18,,1,5,,B03,120.631094,24.142233,3
10564,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,26,臺中市,北屯區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,13,23,3,10,1,1,B03,7,9,1,8,2,8,,23,23,1,22,8,B03,120.690326,24.176015,2
10565,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,30,臺中市,北屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,5,5,4,2,17,23,2,9,1,1,C03,7,9,1,10,2,12,11,23,23,1,5,8,C03,120.692088,24.172534,2
10566,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,40,臺中市,大甲區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,4,2,15,6,3,10,1,1,B12,7,9,1,8,2,1,5,6,6,1,22,1,B12,120.656907,24.40105,2
10567,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,44,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.648365,24.133101,3
10568,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,45,臺中市,潭子區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,7,2,4,1,12,40,3,10,1,1,B03,7,13,1,8,2,4,,40,40,1,22,9,B03,120.706691,24.206949,2
10569,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,50,臺中市,大雅區,0,0,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,14,18,,,,,B12,,,1,,2,,,18,,1,22,,B12,120.643165,24.227962,3
10570,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,51,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,16,19,3,10,1,1,C03,7,1,1,10,2,14,,19,19,1,22,8,C03,120.716567,24.175721,2
10571,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,53,臺中市,西區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,12,,6,6,1,21,8,C03,120.659523,24.151983,2
10572,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,53,臺中市,南屯區,0,1,0,7,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,42,3,10,1,1,B03,7,9,1,8,2,2,,42,42,1,5,8,B03,120.631541,24.125286,2
10573,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,53,臺中市,大里區,0,0,0,8,,,30,,,,,,,,,,,,,,,17,,,,,A12,,,1,,2,,,17,,1,22,,A12,120.679758,24.112303,3
10574,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,55,臺中市,霧峰區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,5,,6,6,1,22,8,B03,120.69641,24.065506,2
10575,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,14,57,臺中市,大雅區,0,4,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,1,11,42,2,2,1,1,B03,7,9,1,8,2,8,,42,42,1,22,8,B03,120.673268,24.21048,2
10576,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,0,臺中市,南屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,10,5,5,2,12,40,3,10,3,4,B12,7,13,1,8,2,15,,40,40,1,23,8,B12,120.653167,24.143251,2
10577,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,2,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,23,1,12,,B12,120.69547,24.089376,3
10578,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,5,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.663778,24.163735,3
10579,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,7,臺中市,東區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,3,4,4,2,12,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,21,8,C03,120.692129,24.148121,2
10580,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,9,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.663166,24.120966,3
10581,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,10,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.648359,24.221246,3
10582,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,10,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,,1,21,,B03,120.681652,24.173411,3
10583,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,12,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,,,,,C03,,,1,,1,,,19,,1,21,,C03,120.690448,24.173976,3
10584,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,13,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,5,,2,,,16,,1,22,,B03,120.639421,24.146981,3
10585,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,13,臺中市,西屯區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,4,5,2,15,6,3,10,1,1,C03,7,9,1,10,2,12,,6,6,1,22,8,C03,120.643972,24.181786,2
10586,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,13,臺中市,豐原區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,10,5,5,2,17,6,3,10,1,1,B12,7,5,1,8,2,1,,6,6,1,22,8,B12,120.719759,24.24875,2
10587,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,17,臺中市,東區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,6,2,9,1,1,C03,7,5,1,10,2,12,,6,6,1,22,8,C03,120.688484,24.135263,2
10588,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,19,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,16,,1,22,,B03,120.659629,24.201115,3
10589,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,19,臺中市,大甲區,0,0,0,8,1,3,50,3,1,1,5,4,5,7,1,1,1,4,5,1,15,25,3,10,1,1,B03,7,9,1,8,1,1,,25,25,1,5,3,B03,,,3
10590,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,20,臺中市,南屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,,1,5,,B03,120.635258,24.152531,3
10591,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,23,臺中市,西屯區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,,6,6,1,22,8,C03,120.66454,24.167531,2
10592,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,29,臺中市,新社區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,,1,5,,B12,120.809619,24.248013,3
10593,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,31,臺中市,沙鹿區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B12,,,1,,2,,,23,,1,10,,B12,120.558533,24.236973,3
10594,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,33,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,43,2,8,1,1,C03,7,9,1,10,2,14,,43,43,1,22,8,C03,120.699433,24.147933,2
10595,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,33,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,1,,,,,B03,,,1,,1,,,1,,1,22,,B03,120.63881,24.172236,3
10596,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,34,臺中市,西屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,3,23,2,2,1,1,B12,7,11,1,8,2,1,,23,23,1,22,8,B12,120.616723,24.183367,2
10597,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,36,臺中市,西區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,10,5,5,2,16,23,2,9,1,1,C03,7,9,1,10,2,11,,23,23,1,5,5,C03,120.669817,24.15031,2
10598,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,43,臺中市,大雅區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,1,4,4,1,17,7,3,10,1,1,B03,7,8,1,8,5,5,,7,7,1,22,9,B03,120.633809,24.237713,2
10599,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,45,臺中市,潭子區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,4,4,5,1,16,23,2,9,1,1,C03,7,9,2,18,2,11,,23,23,1,22,9,C03,120.723685,24.219062,2
10600,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,45,臺中市,龍井區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,3,4,C03,7,9,1,10,2,12,,6,6,1,20,8,C03,120.5278,24.198396,2
10601,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,47,臺中市,北屯區,0,2,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,4,5,2,16,6,2,7,1,1,C03,7,6,1,10,2,12,,6,6,1,22,8,C03,120.665368,24.191184,2
10602,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,48,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,B12,,,1,,2,,,16,,1,22,,B12,120.660263,24.117033,3
10603,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,50,臺中市,沙鹿區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,8,3,10,1,1,B03,7,5,1,8,2,8,,8,8,1,5,8,B03,120.571601,24.229677,2
10604,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,51,臺中市,南屯區,0,0,0,8,,,60,,,,,,,,,,,,,,,16,,,,,B12,,,1,8,1,,,16,16,1,23,,B12,120.62267,24.140394,3
10605,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,52,臺中市,太平區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,4,5,2,16,6,2,7,1,1,C03,7,5,1,10,2,14,,6,6,1,21,8,C03,120.700931,24.147997,2
10606,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,52,臺中市,沙鹿區,0,2,0,8,1,5,50,4,1,1,5,4,5,5,4,4,10,5,5,2,16,6,2,9,1,1,B03,7,9,1,8,2,1,,6,6,1,22,9,B03,120.553307,24.223849,2
10607,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,52,臺中市,豐原區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,12,,1,22,,B03,120.710747,24.246833,3
10608,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,53,臺中市,大肚區,0,1,0,8,1,5,70,3,1,1,5,4,5,7,1,1,10,5,5,2,16,26,3,10,1,1,B03,7,9,1,8,2,5,,26,26,1,4,8,B03,120.543063,24.162851,2
10609,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,54,臺中市,南屯區,0,1,0,8,1,5,30,14,9,1,2,4,5,7,4,4,10,5,5,2,18,42,2,9,1,1,C03,7,9,1,10,2,12,,42,42,1,22,8,C03,120.610277,24.13895,2
10610,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,15,59,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,,,,,C03,,,1,,1,,,6,,1,22,,C03,120.64432,24.179681,3
10611,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,0,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,16,6,3,10,3,4,B12,7,9,1,8,2,1,,6,6,1,22,9,B12,120.649766,24.194696,2
10612,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,0,臺中市,清水區,0,1,0,8,1,5,70,14,8,1,5,4,5,7,4,4,1,4,4,1,16,6,3,10,1,1,B03,7,6,1,8,2,2,,6,6,1,19,5,B03,120.593441,24.298295,2
10613,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,4,臺中市,南區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,1,1,3,4,5,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,,16,16,1,21,8,C03,120.683474,24.119178,2
10614,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,4,臺中市,烏日區,0,0,0,8,,,50,,,,,,,,,,,,,,,35,,,,,B03,,,1,,9,,,35,,1,21,,B03,120.640738,24.057847,3
10615,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,5,臺中市,烏日區,0,0,0,8,,,50,,,,,,,,,,,,,,,45,,,,,B12,,,1,,2,,,45,,1,22,,B12,,,3
10616,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,7,臺中市,西區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,18,23,2,9,1,1,C03,7,9,1,10,1,14,,23,23,1,4,5,C03,120.65515,24.146142,2
10617,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,7,臺中市,沙鹿區,0,0,0,8,,,40,,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,16,16,1,5,,B03,120.573769,24.230359,3
10618,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,10,臺中市,太平區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,9,3,10,1,1,B12,7,6,4,10,2,2,,9,9,1,22,8,B12,120.723472,24.149652,2
10619,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,12,臺中市,南屯區,0,1,0,7,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,8,,6,6,1,5,8,B03,120.616263,24.152771,2
10620,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,13,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,,,,,B12,,,1,,1,,,12,,1,22,,B12,120.627414,24.187185,3
10621,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,23,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,23,,1,22,,B03,120.656263,24.160091,3
10622,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,24,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,,,,,B03,,,1,1,1,,,17,17,1,23,,B03,120.635711,24.143383,3
10623,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,24,臺中市,霧峰區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,23,1,22,,B03,120.696606,24.069546,3
10624,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,25,臺中市,大肚區,0,0,0,8,,,30,,,,,,,,,,,,,,,14,,,,,C03,,,1,,2,,,14,14,1,5,,C03,120.554762,24.143794,3
10625,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,27,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,4,,2,,,23,,1,22,,B03,120.647213,24.173454,3
10626,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,27,臺中市,大里區,0,0,0,8,,,80,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.690704,24.098029,3
10627,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,27,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,,,,,B03,,,1,,1,,,42,,1,21,,B03,120.716618,24.12038,3
10628,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,27,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,18,,,,,B03,,,1,,1,,,18,,1,22,,B03,120.698152,24.245199,3
10629,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,31,臺中市,太平區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,,,,,C03,,,1,,2,,,6,,1,21,,C03,120.710824,24.126359,3
10630,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,32,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,26,,,,,C03,,,1,,1,,,26,,1,22,,C03,120.64377,24.201545,3
10631,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,33,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,,,,,C03,,,2,,1,,,16,,1,16,,C03,120.662582,24.150736,3
10632,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,35,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,,,,,B03,,,1,,2,,,23,,1,22,,B03,120.648355,24.221185,3
10633,66000,387130000C,(04)23274275,(04)23288582,2023,6,27,16,35,臺中市,太平區,0,1,0,8,1,5,40,4,8,1,5,4,5,7,4,4,5,5,4,1,12,42,2,9,1,1,C03,7,9,1,10,2,11,,42,42,1,22,8,C03,120.732466,24.115019,2
